frame,global_id,label,x1,y1,x2,y2,cx,cy,Xc,Yc,Zc,Xw,Yw,Zw
97,0,paper sign in hand,1176,371,1227,563,1201.51,467.02,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4364366829395294,0.7628464698791504,0.296249121427536
98,1,black bottle,345,199,377,309,360.77,252.28,-0.3785229570034832,-0.09272727272727273,1.3243720878751797,-0.38126203417778015,1.0991204977035522,0.8424901962280273
98,0,paper sign in hand,1176,371,1227,563,1201.50,467.01,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.436438649892807,0.7628402709960938,0.296249121427536
99,1,black bottle,345,198,377,309,360.69,252.78,-0.3751128402737221,-0.0918918918918919,1.3124408078042322,-0.3749370872974396,1.090797781944275,0.8358011245727539
99,0,paper sign in hand,1176,372,1226,564,1200.80,467.66,0.4360560722200744,0.21249999999999997,0.7587548420118218,0.43609729409217834,0.7629950046539307,0.29534703493118286
100,1,black bottle,345,196,377,310,360.85,252.81,-0.3652414497402031,-0.08771929824561403,1.277902891809384,-0.36219871044158936,1.0645655393600464,0.814918577671051
100,0,paper sign in hand,1176,371,1227,563,1201.58,467.16,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4363480508327484,0.763007640838623,0.296249121427536
101,1,black bottle,345,198,377,311,360.42,254.10,-0.3684736749591429,-0.08672566371681416,1.2892117669581395,-0.368145614862442,1.0733401775360107,0.8197125196456909
101,0,paper sign in hand,1176,371,1227,563,1201.57,467.08,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4364248216152191,0.7629525065422058,0.296249121427536
102,1,black bottle,346,199,377,312,360.59,254.91,-0.36781332787140253,-0.08495575221238938,1.2892117669581395,-0.36815404891967773,1.0738661289215088,0.818179726600647
102,0,paper sign in hand,1176,371,1227,563,1201.56,467.03,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.43646132946014404,0.7629029154777527,0.296249121427536
103,1,black bottle,346,200,377,312,360.74,255.65,-0.3710973754416829,-0.08571428571428572,1.3007225863059801,-0.372179239988327,1.08303964138031,0.8245920538902283
103,0,paper sign in hand,1176,371,1227,563,1201.54,467.02,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4364602267742157,0.7628758549690247,0.296249121427536
104,1,black bottle,347,203,377,312,360.97,257.27,-0.38062648466563137,-0.08807339449541284,1.3365222905162364,-0.3880249857902527,1.1050207614898682,0.8445349931716919
104,0,paper sign in hand,1176,371,1227,563,1201.53,467.00,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4364587366580963,0.7628579139709473,0.296249121427536
105,1,black bottle,348,198,378,312,361.78,254.92,-0.36262323146249553,-0.08421052631578947,1.277902891809384,-0.3791610896587372,1.0646077394485474,0.8118798732757568
105,0,paper sign in hand,1176,371,1227,563,1201.52,467.00,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.43645864725112915,0.7628428936004639,0.296249121427536
106,1,black bottle,348,203,379,313,362.47,258.04,-0.37513117423463477,-0.08545454545454545,1.3243720878751797,-0.3833795487880707,1.1022611856460571,0.8361918330192566
106,0,paper sign in hand,1176,372,1226,564,1201.53,467.74,0.4360560722200744,0.21249999999999997,0.7587548420118218,0.43613025546073914,0.7633888125419617,0.29534703493118286
107,1,black bottle,350,203,380,313,363.39,258.26,-0.37309610457332576,-0.08545454545454545,1.3243720878751797,-0.37959399819374084,1.1023083925247192,0.8361918330192566
107,0,paper sign in hand,1176,371,1227,563,1201.27,467.21,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4363519251346588,0.7628035545349121,0.296249121427536
108,1,black bottle,352,200,381,313,364.41,257.50,-0.36120985699399855,-0.0831858407079646,1.2892117669581395,-0.3771343231201172,1.079797387123108,0.816646933555603
108,0,paper sign in hand,1176,371,1227,563,1201.35,467.13,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4363846182823181,0.762812077999115,0.296249121427536
109,1,black bottle,354,201,383,314,367.08,258.83,-0.35856846864303693,-0.08141592920353982,1.2892117669581395,-0.37073642015457153,1.076391339302063,0.8151141405105591
109,0,paper sign in hand,1176,372,1226,564,1201.37,467.88,0.4360560722200744,0.21249999999999997,0.7587548420118218,0.4360264539718628,0.763329029083252,0.29534703493118286
110,1,black bottle,356,208,386,314,370.23,261.66,-0.3787277438876401,-0.08679245283018867,1.3743483930780167,-0.363058477640152,1.142903447151184,0.862338662147522
110,0,paper sign in hand,1176,371,1227,563,1201.17,467.24,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.43633872270584106,0.7627828121185303,0.296249121427536
111,1,black bottle,360,208,388,315,372.96,262.76,-0.37100397688412956,-0.08411214953271028,1.3615040155726148,-0.36853736639022827,1.1357392072677612,0.8535952568054199
111,0,paper sign in hand,1176,372,1226,564,1201.31,467.74,0.4360560722200744,0.21249999999999997,0.7587548420118218,0.4361133873462677,0.763369619846344,0.29534703493118286
112,1,black bottle,363,207,391,315,375.80,263.00,-0.36342324260290615,-0.08333333333333333,1.3488974969099052,-0.3676442503929138,1.1317930221557617,0.8466175198554993
112,0,paper sign in hand,1176,371,1227,563,1201.26,467.42,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.43627652525901794,0.7628088593482971,0.296249121427536
113,1,black bottle,367,207,395,317,380.38,263.67,-0.3513886948526958,-0.07818181818181817,1.3243720878751797,-0.3495965301990509,1.1094334125518799,0.8298934698104858
113,0,paper sign in hand,1176,372,1226,564,1201.29,467.80,0.4360560722200744,0.21249999999999997,0.7587548420118218,0.4360911250114441,0.7633614540100098,0.29534703493118286
114,1,black bottle,370,208,398,318,383.82,263.87,-0.34731855553007773,-0.07636363636363636,1.3243720878751797,-0.34798893332481384,1.1082085371017456,0.8283188939094543
114,0,paper sign in hand,1176,371,1227,563,1201.48,467.53,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4363892376422882,0.7632015347480774,0.296249121427536
115,1,black bottle,373,208,401,319,386.74,264.31,-0.3401560881335186,-0.07387387387387388,1.3124408078042322,-0.33958595991134644,1.1003302335739136,0.8201970458030701
115,0,paper sign in hand,1176,371,1227,563,1201.63,467.28,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.436344712972641,0.7630412578582764,0.296249121427536
116,1,black bottle,376,211,406,320,391.05,265.25,-0.3409208441789289,-0.07339449541284403,1.3365222905162364,-0.34704771637916565,1.1152424812316895,0.8318226933479309
116,0,paper sign in hand,1176,371,1227,563,1201.64,467.08,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4364852011203766,0.7628778219223022,0.296249121427536
117,1,black bottle,380,211,409,320,394.45,265.75,-0.3361287841201888,-0.07339449541284403,1.3365222905162364,-0.34254103899002075,1.1162108182907104,0.8318226933479309
117,0,paper sign in hand,1176,372,1226,564,1200.97,467.98,0.4360560722200744,0.21249999999999997,0.7587548420118218,0.43599462509155273,0.7632494568824768,0.29534703493118286
118,1,black bottle,383,214,412,322,397.73,267.13,-0.33509557540382034,-0.07037037037037036,1.3488974969099052,-0.34164518117904663,1.123232364654541,0.8353912830352783
118,0,paper sign in hand,1176,371,1227,563,1201.50,467.00,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4361513555049896,0.7628309726715088,0.296249121427536
119,1,black bottle,387,212,415,322,400.84,267.60,-0.3242544327019085,-0.06909090909090908,1.3243720878751797,-0.3232475817203522,1.1158099174499512,0.8220205307006836
119,0,paper sign in hand,1176,371,1227,563,1201.50,467.00,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4362773001194,0.7627679705619812,0.296249121427536
119,2,paper sign in hand,1121,212,1185,349,1153.18,280.38,0.55882715809085,-0.016058394160583942,1.0633644501187576,0.5592324733734131,0.9129273891448975,0.6455892324447632
120,1,black bottle,390,214,418,322,403.97,268.13,-0.3261136321455736,-0.07037037037037036,1.3488974969099052,-0.33062514662742615,1.125849723815918,0.8353912830352783
120,0,paper sign in hand,1176,372,1226,563,1200.94,467.39,0.4383390883049963,0.21256544502617802,0.7627273804516742,0.4361914396286011,0.7654472589492798,0.2972766160964966
121,1,black bottle,393,215,421,323,407.04,268.78,-0.3219681198725366,-0.0685185185185185,1.3488974969099052,-0.3228820860385895,1.1279525756835938,0.8337875604629517
121,0,paper sign in hand,1176,372,1226,563,1200.94,467.47,0.4383390883049963,0.21256544502617802,0.7627273804516742,0.4370703101158142,0.765775203704834,0.2972766160964966
122,1,black bottle,395,213,424,323,409.36,268.77,-0.31272237128782393,-0.06727272727272728,1.3243720878751797,-0.3145425021648407,1.123665690422058,0.8204459547996521
122,0,paper sign in hand,1176,372,1226,563,1201.00,467.50,0.4383390883049963,0.21256544502617802,0.7627273804516742,0.4380885064601898,0.7659732103347778,0.2972766160964966
123,1,black bottle,399,217,428,323,413.56,269.66,-0.3188915761730501,-0.06981132075471698,1.3743483930780167,-0.3140956461429596,1.1352126598358154,0.8476325869560242
123,0,paper sign in hand,1176,372,1226,563,1201.00,467.50,0.4383390883049963,0.21256544502617802,0.7627273804516742,0.4381265640258789,0.7662907242774963,0.2972766160964966
124,1,black bottle,402,218,430,323,416.05,270.26,-0.31837534256923794,-0.07047619047619047,1.3874374253930455,-0.3077647089958191,1.1518352031707764,0.8547528982162476
124,0,paper sign in hand,1176,372,1226,563,1201.00,467.50,0.4383390883049963,0.21256544502617802,0.7627273804516742,0.4383428692817688,0.7664788961410522,0.2972766160964966
125,1,black bottle,405,214,434,323,419.21,270.02,-0.30189978370061765,-0.06788990825688074,1.3365222905162364,-0.3131832182407379,1.1320881843566895,0.8270555734634399
125,0,paper sign in hand,1176,372,1227,562,1201.16,467.01,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.44167378544807434,0.7688491344451904,0.2992265224456787
126,1,black bottle,409,214,437,323,422.78,269.85,-0.2971077236418777,-0.06788990825688074,1.3365222905162364,-0.3031872808933258,1.1321614980697632,0.8270555734634399
126,0,paper sign in hand,1176,372,1227,563,1201.32,467.52,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.438780277967453,0.766755998134613,0.2972766160964966
127,1,black bottle,413,214,440,323,426.33,269.69,-0.29231566358313776,-0.06788990825688074,1.3365222905162364,-0.29691967368125916,1.1307117938995361,0.8270555734634399
127,0,paper sign in hand,1176,372,1227,562,1201.29,467.08,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.44166138768196106,0.7689461708068848,0.2992265224456787
128,1,black bottle,415,214,444,323,429.42,269.45,-0.2882081835327892,-0.06788990825688074,1.3365222905162364,-0.28951480984687805,1.129196047782898,0.8270555734634399
128,0,paper sign in hand,1176,372,1227,562,1201.36,467.03,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.44161736965179443,0.7695621252059937,0.2992265224456787
129,1,black bottle,419,212,449,323,433.91,268.95,-0.27696503618776613,-0.06666666666666667,1.3124408078042322,-0.28171196579933167,1.1210347414016724,0.8139554262161255
129,0,paper sign in hand,1176,372,1227,563,1201.53,467.49,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.4391079246997833,0.7665482759475708,0.2972766160964966
130,1,black bottle,422,216,453,323,437.51,269.22,-0.2824372380414896,-0.06915887850467291,1.3615040155726148,-0.2834262251853943,1.1293489933013916,0.8406453728675842
130,0,paper sign in hand,1177,372,1228,563,1202.13,467.81,0.4395111179528706,0.21256544502617802,0.7627273804516742,0.4394635558128357,0.7668694257736206,0.2972766160964966
131,1,black bottle,425,217,457,324,441.01,269.71,-0.27755560676669844,-0.06728971962616823,1.3615040155726148,-0.2767624258995056,1.13534677028656,0.8390266299247742
131,0,paper sign in hand,1176,372,1227,563,1201.53,467.45,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.4390048086643219,0.766602635383606,0.2972766160964966
132,1,black bottle,428,217,460,325,444.03,270.23,-0.27084013517174754,-0.06481481481481481,1.3488974969099052,-0.27115872502326965,1.136703372001648,0.8305799961090088
132,0,paper sign in hand,1176,372,1227,563,1201.52,467.47,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.43893370032310486,0.7667592167854309,0.2972766160964966
133,1,black bottle,432,217,463,325,447.51,270.56,-0.2660037041865378,-0.06481481481481481,1.3488974969099052,-0.2661449909210205,1.1368130445480347,0.8305799961090088
133,0,paper sign in hand,1176,372,1227,563,1201.51,467.48,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.43886542320251465,0.7668076753616333,0.2972766160964966
134,1,black bottle,435,218,467,326,451.01,271.10,-0.261167273201328,-0.06296296296296296,1.3488974969099052,-0.2611684799194336,1.1366628408432007,0.8289762735366821
134,0,paper sign in hand,1176,372,1227,562,1201.36,467.10,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4389905035495758,0.7692933082580566,0.2992265224456787
134,2,paper sign in hand,1122,212,1185,349,1153.42,280.57,0.5593718239369424,-0.016058394160583942,1.0633644501187576,0.559288501739502,0.9128590226173401,0.6455892324447632
135,1,black bottle,438,221,471,327,454.57,272.20,-0.26116727320132804,-0.06226415094339622,1.3743483930780167,-0.25968798995018005,1.1446635723114014,0.8410965800285339
135,0,paper sign in hand,1176,372,1227,563,1201.42,467.50,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.4395969808101654,0.7674292325973511,0.2972766160964966
136,1,black bottle,441,217,474,328,457.50,272.46,-0.24536951021488992,-0.05765765765765766,1.3124408078042322,-0.252029150724411,1.1324678659439087,0.806153416633606
136,0,paper sign in hand,1176,372,1227,562,1201.48,467.00,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.43960973620414734,0.7698231935501099,0.2992265224456787
137,1,black bottle,444,219,478,330,461.10,273.39,-0.24066379358063175,-0.05405405405405405,1.3124408078042322,-0.2435627430677414,1.1252856254577637,0.8030325770378113
137,0,paper sign in hand,1176,372,1227,562,1201.49,467.00,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4401991069316864,0.7698476910591125,0.2992265224456787
138,1,black bottle,447,220,480,335,463.82,275.07,-0.2290485650684939,-0.043478260869565216,1.266790692750172,-0.23279188573360443,1.1084458827972412,0.7710486650466919
138,0,paper sign in hand,1176,371,1227,563,1201.49,467.00,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4399762749671936,0.7639498710632324,0.296249121427536
138,2,paper sign in hand,1121,212,1185,349,1153.16,280.39,0.55882715809085,-0.016058394160583942,1.0633644501187576,0.559126079082489,0.9128502607345581,0.6455892324447632
139,1,black bottle,450,226,483,336,467.19,277.65,-0.23538972415808004,-0.04363636363636363,1.3243720878751797,-0.2343592643737793,1.114220142364502,0.7999762296676636
139,0,paper sign in hand,1176,372,1227,563,1201.65,467.38,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.4395132064819336,0.7668351531028748,0.2972766160964966
140,1,black bottle,454,230,486,338,470.92,280.62,-0.23491236213876063,-0.04074074074074074,1.3488974969099052,-0.23289747536182404,1.1261301040649414,0.8097312450408936
140,0,paper sign in hand,1176,372,1227,562,1201.54,466.99,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4393642246723175,0.7695826292037964,0.2992265224456787
141,1,black bottle,457,232,489,340,473.92,283.27,-0.23076684986572368,-0.037037037037037035,1.3488974969099052,-0.22825655341148376,1.135034441947937,0.8065237402915955
141,0,paper sign in hand,1176,372,1227,563,1201.68,467.34,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.43919962644577026,0.7668392062187195,0.2972766160964966
142,1,black bottle,460,232,493,342,477.11,285.51,-0.22182259308268637,-0.03272727272727272,1.3243720878751797,-0.2231479436159134,1.134451150894165,0.7905287146568298
142,0,paper sign in hand,1176,372,1227,563,1201.58,467.38,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.4390275776386261,0.7667811512947083,0.2972766160964966
143,1,black bottle,464,232,495,343,479.71,287.05,-0.21579071994241003,-0.03063063063063063,1.3124408078042322,-0.2186405062675476,1.1304469108581543,0.7827473282814026
143,0,paper sign in hand,1176,372,1227,562,1201.42,467.19,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.44007447361946106,0.7704688906669617,0.2992265224456787
143,2,paper sign in hand,1122,211,1185,349,1153.32,280.28,0.5553184049229065,-0.015942028985507246,1.0556589106251433,0.5587672591209412,0.90951007604599,0.6416357159614563
144,1,black bottle,468,234,498,344,483.05,288.90,-0.21300395788368048,-0.029090909090909087,1.3243720878751797,-0.2128978818655014,1.1317884922027588,0.7873795032501221
144,0,paper sign in hand,1176,372,1227,563,1201.58,467.39,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.4385582506656647,0.7669022679328918,0.2972766160964966
145,1,black bottle,471,236,501,346,486.12,290.78,-0.20893381856106238,-0.025454545454545452,1.3243720878751797,-0.20894755423069,1.1326149702072144,0.7842303514480591
145,0,paper sign in hand,1176,372,1227,563,1201.53,467.42,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.4386603534221649,0.7667897343635559,0.2972766160964966
146,1,black bottle,477,237,505,345,490.16,292.33,-0.205893776227502,-0.027777777777777776,1.3488974969099052,-0.20338034629821777,1.141055703163147,0.7985050082206726
146,0,paper sign in hand,1176,372,1227,562,1201.45,467.01,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4389879107475281,0.769721269607544,0.2992265224456787
146,2,paper sign in hand,1121,212,1185,349,1153.14,280.31,0.55882715809085,-0.016058394160583942,1.0633644501187576,0.5591723322868347,0.9107490181922913,0.6455892324447632
147,1,black bottle,478,234,510,348,492.87,292.75,-0.19112993427265107,-0.021052631578947368,1.277902891809384,-0.20416124165058136,1.1228721141815186,0.7571835517883301
147,0,paper sign in hand,1176,372,1227,562,1201.48,466.99,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4410582184791565,0.7700185775756836,0.2992265224456787
148,1,black bottle,484,237,515,346,498.04,293.98,-0.19236698235798996,-0.025688073394495414,1.3365222905162364,-0.18821875751018524,1.136581301689148,0.7905077338218689
148,0,paper sign in hand,1176,371,1227,563,1201.50,466.99,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.4374498724937439,0.762434720993042,0.296249121427536
149,1,black bottle,487,238,520,346,502.20,294.47,-0.18862080842318132,-0.02592592592592592,1.3488974969099052,-0.18469123542308807,1.1444413661956787,0.796901285648346
149,0,paper sign in hand,1176,372,1227,562,1201.50,467.00,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4377783536911011,0.7696546912193298,0.2992265224456787
149,2,paper sign in hand,1121,211,1185,349,1152.94,280.10,0.5547776859307714,-0.015942028985507246,1.0556589106251433,0.5578960180282593,0.9088634252548218,0.6416357159614563
150,1,black bottle,490,237,524,346,505.75,294.27,-0.1820982822321186,-0.025688073394495414,1.3365222905162364,-0.18223203718662262,1.145019769668579,0.7905077338218689
150,0,paper sign in hand,1176,372,1227,562,1201.50,467.00,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4390006363391876,0.7696503400802612,0.2992265224456787
151,1,black bottle,495,236,529,346,510.90,294.16,-0.17365927776503887,-0.025454545454545452,1.3243720878751797,-0.17524434626102448,1.1420443058013916,0.7842303514480591
151,0,paper sign in hand,1176,372,1227,563,1201.35,467.28,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.4384499490261078,0.7685889005661011,0.2972766160964966
152,1,black bottle,497,235,533,345,514.13,293.19,-0.16958913844242077,-0.02727272727272727,1.3243720878751797,-0.17056956887245178,1.139417290687561,0.7858049273490906
152,0,paper sign in hand,1176,372,1227,563,1201.37,467.45,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.4389413893222809,0.7678933143615723,0.2972766160964966
153,1,black bottle,500,235,537,343,517.95,292.13,-0.16789324705799658,-0.03148148148148148,1.3488974969099052,-0.16644029319286346,1.1445637941360474,0.8017125129699707
153,0,paper sign in hand,1176,372,1227,562,1201.39,467.01,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4395567774772644,0.7688674330711365,0.2992265224456787
154,1,black bottle,504,233,541,342,522.22,290.74,-0.1608763019719845,-0.03302752293577981,1.3365222905162364,-0.16177287697792053,1.1440777778625488,0.796863853931427
154,0,paper sign in hand,1176,372,1227,563,1201.36,467.46,0.4387297648542878,0.21256544502617802,0.7627273804516742,0.4388974905014038,0.7681974172592163,0.2972766160964966
155,1,black bottle,507,234,543,342,525.02,289.76,-0.15891130379974983,-0.03333333333333333,1.3488974969099052,-0.15793274343013763,1.1473467350006104,0.8033162951469421
155,0,paper sign in hand,1176,372,1226,563,1201.22,467.44,0.4383390883049963,0.21256544502617802,0.7627273804516742,0.4385303854942322,0.7677521109580994,0.2972766160964966
156,1,black bottle,509,234,546,342,527.59,289.00,-0.15545671023888571,-0.03333333333333333,1.3488974969099052,-0.15500284731388092,1.1492117643356323,0.8033162951469421
156,0,paper sign in hand,1176,372,1227,562,1201.36,466.98,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.43905404210090637,0.7694688439369202,0.2992265224456787
157,1,black bottle,512,233,550,341,531.13,287.97,-0.15062027925367594,-0.03518518518518518,1.3488974969099052,-0.1506909430027008,1.1507692337036133,0.8049200177192688
157,0,paper sign in hand,1176,372,1227,562,1201.42,466.97,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.43969205021858215,0.7701039910316467,0.2992265224456787
158,1,black bottle,515,233,553,341,534.05,287.26,-0.14647476698063897,-0.03518518518518518,1.3488974969099052,-0.1467873752117157,1.1515192985534668,0.8049200177192688
158,0,paper sign in hand,1176,372,1227,562,1201.45,466.97,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4410272240638733,0.7703840136528015,0.2992265224456787
159,1,black bottle,518,232,556,340,537.08,286.34,-0.14232925470760205,-0.037037037037037035,1.3488974969099052,-0.14271551370620728,1.15142023563385,0.8065237402915955
159,0,paper sign in hand,1176,372,1227,562,1201.46,467.00,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4410451352596283,0.770363450050354,0.2992265224456787
160,1,black bottle,520,232,558,340,538.97,285.90,-0.13956557985891072,-0.037037037037037035,1.3488974969099052,-0.1398412436246872,1.1511355638504028,0.8065237402915955
160,0,paper sign in hand,1176,372,1227,562,1201.49,467.01,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.441048800945282,0.7703493237495422,0.2992265224456787
161,1,black bottle,523,232,562,339,542.39,285.12,-0.13598829979775423,-0.03925233644859814,1.3615040155726148,-0.13496056199073792,1.1548360586166382,0.8147455453872681
161,0,paper sign in hand,1176,372,1227,562,1201.50,467.01,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4410441815853119,0.7703443765640259,0.2992265224456787
162,1,black bottle,526,231,564,339,544.90,284.63,-0.13127455531283683,-0.03888888888888889,1.3488974969099052,-0.13281995058059692,1.153008222579956,0.8081275224685669
162,0,paper sign in hand,1176,371,1227,563,1201.50,467.01,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.440159410238266,0.7670807838439941,0.296249121427536
163,1,black bottle,529,230,567,339,547.88,284.06,-0.1259627215440219,-0.038532110091743114,1.3365222905162364,-0.12776672840118408,1.148297905921936,0.801630973815918
163,0,paper sign in hand,1177,371,1228,563,1202.50,467.03,0.43722199754686614,0.21145833333333336,0.7587548420118218,0.43958836793899536,0.763302206993103,0.296249121427536
164,1,black bottle,532,230,569,338,550.40,283.63,-0.12367444947893574,-0.04074074074074074,1.3488974969099052,-0.12374129146337509,1.1484135389328003,0.8097312450408936
164,0,paper sign in hand,1177,371,1228,562,1202.55,466.84,0.4395111179528706,0.21151832460732983,0.7627273804516742,0.4389488101005554,0.7661038637161255,0.29818347096443176
165,1,black bottle,534,230,573,339,553.26,283.51,-0.11843234145171624,-0.038532110091743114,1.3365222905162364,-0.11863680183887482,1.144935965538025,0.801630973815918
165,0,paper sign in hand,1176,372,1227,562,1201.51,467.05,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.43898770213127136,0.7682740688323975,0.2992265224456787
166,1,black bottle,538,231,576,338,556.77,283.39,-0.11576439880219079,-0.041121495327102804,1.3615040155726148,-0.11671669781208038,1.1495985984802246,0.8163642883300781
166,0,paper sign in hand,1176,370,1227,562,1201.55,466.68,0.43644471399567164,0.21041666666666667,0.7587548420118218,0.4393159747123718,0.7647575736045837,0.29715126752853394
167,1,black bottle,541,231,579,338,559.81,283.43,-0.11158014342379836,-0.041121495327102804,1.3615040155726148,-0.1117948368191719,1.1526134014129639,0.8163642883300781
167,0,paper sign in hand,1176,371,1227,563,1201.45,466.81,0.43644471399567164,0.21145833333333336,0.7587548420118218,0.43848472833633423,0.7632615566253662,0.296249121427536
168,1,black bottle,544,232,582,338,562.80,283.70,-0.10840905680055124,-0.04150943396226415,1.3743483930780167,-0.108315609395504,1.1585314273834229,0.8231224417686462
168,0,paper sign in hand,1176,371,1227,562,1201.54,466.69,0.4387297648542878,0.21151832460732983,0.7627273804516742,0.43892356753349304,0.7662651538848877,0.29818347096443176
169,1,black bottle,547,231,585,339,565.88,283.94,-0.10225596940157815,-0.03888888888888889,1.3488974969099052,-0.10319581627845764,1.1555181741714478,0.8081275224685669
169,0,paper sign in hand,1176,371,1226,562,1201.19,466.75,0.4383390883049963,0.21151832460732983,0.7627273804516742,0.4386507272720337,0.7661426663398743,0.29818347096443176
170,1,black bottle,550,231,588,340,568.91,284.34,-0.09721036119158212,-0.03669724770642201,1.3365222905162364,-0.098087839782238,1.1500190496444702,0.800041913986206
170,0,paper sign in hand,1176,371,1226,562,1201.16,466.57,0.4383390883049963,0.21151832460732983,0.7627273804516742,0.43846994638442993,0.766139566898346,0.29818347096443176
171,1,black bottle,555,230,590,340,572.48,284.49,-0.09157813475890722,-0.03636363636363636,1.3243720878751797,-0.08999541401863098,1.141876220703125,0.7936778664588928
171,0,paper sign in hand,1176,371,1226,562,1201.10,466.50,0.4383390883049963,0.21151832460732983,0.7627273804516742,0.4383940100669861,0.7661819458007812,0.29818347096443176
172,1,black bottle,558,231,594,340,575.99,284.82,-0.08762624107410219,-0.03669724770642201,1.3365222905162364,-0.08742117881774902,1.1406810283660889,0.800041913986206
172,0,paper sign in hand,1176,371,1227,562,1201.28,466.59,0.4387297648542878,0.21151832460732983,0.7627273804516742,0.43872547149658203,0.7662129402160645,0.29818347096443176
173,1,black bottle,562,231,599,340,580.51,285.13,-0.08146502099857937,-0.03669724770642201,1.3365222905162364,-0.08140560984611511,1.1397840976715088,0.800041913986206
173,0,paper sign in hand,1176,372,1227,562,1201.50,467.00,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.43954500555992126,0.7676497101783752,0.2992265224456787
174,1,black bottle,566,231,602,340,584.01,285.37,-0.07667296093983943,-0.03669724770642201,1.3365222905162364,-0.07666365802288055,1.1391946077346802,0.800041913986206
174,0,paper sign in hand,1176,372,1227,562,1201.50,467.00,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4398528039455414,0.7687501311302185,0.2992265224456787
175,1,black bottle,571,231,607,340,588.99,285.61,-0.06982716085592519,-0.03669724770642201,1.3365222905162364,-0.06983496993780136,1.1389520168304443,0.800041913986206
175,0,paper sign in hand,1176,372,1227,562,1201.50,467.00,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.44019806385040283,0.7693649530410767,0.2992265224456787
176,1,black bottle,574,231,610,340,591.99,285.71,-0.06571968080557664,-0.03669724770642201,1.3365222905162364,-0.06581450253725052,1.1385637521743774,0.800041913986206
176,0,paper sign in hand,1176,372,1227,562,1201.50,467.00,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4403652548789978,0.7701349854469299,0.2992265224456787
177,1,black bottle,578,230,615,340,596.45,285.67,-0.05901702017796243,-0.03636363636363636,1.3243720878751797,-0.057776615023612976,1.1337159872055054,0.7936778664588928
177,0,paper sign in hand,1176,372,1227,562,1201.50,467.00,0.4410388688798366,0.2126315789473684,0.7667417350856304,0.4405968487262726,0.7703172564506531,0.2992265224456787
178,1,black bottle,583,230,621,339,601.94,285.48,-0.05202808063774818,-0.038532110091743114,1.3365222905162364,-0.05359533801674843,1.1343905925750732,0.801630973815918
